Date,Time,Feed Volume (L),Flush Volume (L),Reject Conductivity (mS/cm),Permeate Conductivity (uS/cm),Feed Conductivity (mS/cm),Reject Flow (L/min),Feed Flow (L/min),Reject Turbidity (NTU),Feed Pressure (psi),Reject Pressure (psi),Permeate Flow (L/min),Feed Temperature (C),Flux (LMH),TDS (mg/L),Specific Energy (kWh/m^3),Feed Pump Power Draw (kW),Recirculation Pump Power Draw (kW),Runtime (hr),Feed Pump Set Flux (LMH),Feed Pump Power (%),Recirculation Pump Set Flow (L/min),Recirculation Pump Power (%),Feed Pump PID State,Recirculation Pump PID State,Drain Valve Position,Exp_type,Exp_state,JHP_PID,QCP_PID,TMP_Critical,Conductivity_Critical,PWR1_HP,A_PWR_HP,W_PWR_HP,PWR1_CP,A_PWR_CP,W_PWR_CP,J0_HP,J1_HP,A_JHP,W_JHP,Q0_CP,Q1_CP,A_QCP,W_QCP,Max Cycle No.,Set Initialization Time (s),Set CC Reject Flowrate (L/min),Set PF Feed Flowrate (L/min),Set CC Flux (LMH),Set PF Flux [%CC] (%),Set High Rej. Turb. (NTU),Set High Rej. Cond. (mS/cm),Set Low Rej. Cond. (mS/cm),Set FP Switch Power (%),Set CC BPV Open (%),Set Rej. Cond. High Limit (mS/cm),Set Rej. Cond. Low Limit (mS/cm),Cond. Critical Override,STATE
8/12/2021,11:18:41 PM,682.726493,91.756174,6.554075,166.272607,12.423623,52.288806,1.503121,32.045399,169.586162,0.000000,1.750067,21.274079,14.583895,83.136303,13.349793,0.629831,0.771951,4.080403,14.460000,54.882915,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:41 PM,682.900649,91.959863,6.586076,165.418441,12.440314,51.891160,1.494766,32.039245,169.446687,0.000000,1.739744,21.235245,14.497863,82.709221,13.426846,0.629670,0.771886,4.080486,14.460000,54.880761,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:41 PM,682.541050,91.621740,6.593183,165.263269,12.448659,52.025281,1.506029,32.094629,169.784581,0.000000,1.733439,21.248189,14.445326,82.631634,13.474437,0.628054,0.773373,4.080551,14.460000,54.880412,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:42 PM,683.006601,91.503600,6.593183,164.545851,12.448659,52.188686,1.494324,32.008476,169.754827,0.000000,1.726109,21.261134,14.384242,82.272925,13.492040,0.629508,0.767816,4.080627,14.460000,54.882861,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:42 PM,682.421158,91.723584,6.593183,166.211342,12.419450,52.221655,1.498068,31.996168,169.722763,0.000000,1.734021,21.239560,14.450173,83.105671,13.482493,0.629104,0.773631,4.080763,14.460000,54.885202,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:42 PM,682.397741,91.988379,6.593183,166.877674,12.440314,52.477292,1.496550,32.051553,169.694449,0.000000,1.743965,21.235245,14.533045,83.438837,13.438803,0.629670,0.776539,4.080899,14.460000,54.884244,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:43 PM,682.665326,92.094297,6.593183,166.409982,12.427796,52.483887,1.490810,31.983860,169.684651,0.000000,1.739980,21.261134,14.499834,83.204991,13.412643,0.629024,0.771240,4.080975,14.460000,54.881260,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:43 PM,682.502608,91.756174,6.582484,167.024916,12.427796,52.841517,1.493707,32.063860,169.330074,0.000000,1.733842,21.230930,14.448687,83.512458,13.506550,0.629266,0.775828,4.081108,14.460000,54.880867,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:43 PM,682.278058,91.784691,6.586926,167.149047,12.415278,53.009528,1.487081,32.002322,168.950334,0.000000,1.750309,21.261134,14.585908,83.574523,13.372100,0.629912,0.774406,4.081178,14.460000,54.879194,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:44 PM,683.040192,91.715436,6.579593,166.609947,12.419450,53.159659,1.498900,32.026937,168.839617,0.000000,1.747628,21.256819,14.563564,83.304973,13.389535,0.627650,0.776345,4.081250,14.460000,54.872961,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:44 PM,682.966353,91.552485,6.576498,166.337620,12.436141,53.123923,1.512850,32.045399,168.886617,0.000000,1.750426,21.248189,14.586881,83.168810,13.245548,0.628862,0.762259,4.081386,14.460000,54.869747,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:44 PM,683.068237,91.980232,6.571814,165.802294,12.402760,53.450794,1.515002,32.002322,168.743455,0.000000,1.747855,21.248189,14.565461,82.901147,13.339425,0.629104,0.769819,4.081456,14.460000,54.866198,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:45 PM,682.997750,91.678772,6.569537,166.118711,12.411105,52.911636,1.502980,32.033091,168.870128,0.000000,1.757418,21.265449,14.645148,83.059355,13.272511,0.626277,0.773243,4.081531,14.460000,54.858558,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:45 PM,682.793371,91.984305,6.572794,166.028797,12.411105,53.130226,1.513109,32.143860,168.669936,0.000000,1.755892,21.230930,14.632437,83.014399,13.242948,0.629831,0.765360,4.081663,14.460000,54.853532,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:45 PM,682.822021,91.597297,6.575203,165.171577,12.423623,52.000623,1.492459,32.076168,168.902526,0.000000,1.719911,21.261134,14.332594,82.585789,13.553495,0.629024,0.769625,4.081734,14.460000,54.852922,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:46 PM,682.572012,91.813207,6.581481,165.810263,12.411105,52.000623,1.483368,32.106937,169.406009,0.000000,1.677346,21.243875,13.977885,82.905132,13.863246,0.627650,0.767557,4.081802,14.460000,54.861367,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:46 PM,682.536506,92.000601,6.582437,165.765030,12.406932,52.017173,1.479208,32.063860,169.365106,0.000000,1.671769,21.226615,13.931412,82.882515,13.857958,0.628620,0.761419,4.081872,14.460000,54.876586,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:46 PM,682.456339,91.719510,6.585550,165.853976,12.402760,52.298213,1.488862,32.033091,169.737717,0.000000,1.671106,21.256819,13.925883,82.926988,13.962218,0.630316,0.769625,4.081947,14.460000,54.905397,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:47 PM,682.605645,91.894682,6.584235,165.573126,12.398587,52.676363,1.483732,31.990014,169.576320,0.000000,1.671106,21.265449,13.925883,82.786563,13.958190,0.628943,0.770594,4.082082,14.460000,54.935130,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:47 PM,682.768384,91.813207,6.582306,166.499493,12.406932,52.230964,1.472762,32.070014,168.816831,0.000000,1.671106,21.256819,13.925883,83.249746,13.901964,0.629508,0.764391,4.082274,14.460000,54.964744,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:48 PM,682.487438,91.731732,6.576972,166.124383,12.419450,52.210406,1.482429,32.026937,168.687551,0.000000,1.699442,21.252504,14.162013,83.062192,13.720706,0.630397,0.768656,4.082362,14.460000,54.987894,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:48 PM,682.722289,91.890609,6.576045,165.895028,12.423623,52.367777,1.496898,32.100783,168.603923,0.000000,1.681458,21.217985,14.012148,82.947514,13.917090,0.630235,0.773825,4.082500,14.460000,55.008618,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:49 PM,682.704484,91.837650,6.571981,166.336932,12.415278,52.147179,1.491080,32.008476,168.564829,0.000000,1.712144,21.235245,14.267867,83.168466,13.678822,0.630477,0.774730,4.082638,14.460000,55.026456,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:49 PM,682.086255,91.519895,6.576655,166.763818,12.415278,52.113925,1.496541,31.977707,168.878789,0.000000,1.715599,21.248189,14.296659,83.381909,13.587876,0.629508,0.769173,4.082778,14.460000,55.036211,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:50 PM,682.566493,91.939494,6.568069,166.140278,12.415278,52.168058,1.484765,32.008476,168.783806,0.000000,1.750931,21.243875,14.591093,83.070139,13.380418,0.632577,0.773114,4.082916,14.460000,55.037102,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:50 PM,682.462073,91.968010,6.564254,165.982922,12.419450,52.123423,1.498999,32.020783,169.538716,0.000000,1.730443,21.248189,14.420361,82.991461,13.515033,0.630881,0.772339,4.083056,14.460000,55.034609,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:51 PM,682.448648,91.690994,6.563195,165.985554,12.440314,52.106269,1.499442,32.008476,169.572199,0.000000,1.732982,21.243875,14.441518,82.992777,13.571824,0.631931,0.779253,4.083192,14.460000,55.035435,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:51 PM,682.669712,91.796912,6.600542,166.222497,12.444486,52.125554,1.487898,32.088476,169.768377,0.000000,1.751382,21.235245,14.594854,83.111248,13.414325,0.631527,0.778089,4.083264,14.460000,55.032229,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:51 PM,682.421800,91.898756,6.561078,165.990817,12.431968,52.071960,1.500328,32.057706,169.639167,0.000000,1.738060,21.226615,14.483832,82.995409,13.459525,0.632497,0.771111,4.083400,14.460000,55.030064,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:52 PM,682.932250,91.902830,6.644784,166.273501,12.444486,52.346515,1.478935,32.094629,170.350188,0.000000,1.759969,21.252504,14.666412,83.136751,13.356219,0.631850,0.778542,4.083468,14.460000,55.026821,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:52 PM,682.932250,91.589149,6.646171,165.689156,12.436141,52.502131,1.481788,31.971553,170.458586,0.000000,1.757670,21.217985,14.647247,82.844578,13.309055,0.630720,0.772856,4.083540,14.460000,55.015930,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:52 PM,682.506496,91.841723,6.646171,165.415134,12.444486,55.432727,1.512110,32.070014,170.398943,0.000000,1.758632,21.235245,14.655263,82.707567,13.348927,0.632335,0.776216,4.083677,14.460000,55.010596,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:53 PM,682.399060,91.674699,6.646171,167.189101,12.419450,55.978740,1.498440,31.959245,170.177136,0.000000,1.744683,21.239560,14.539022,83.594550,13.465993,0.631285,0.778348,4.083748,14.460000,55.006669,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:53 PM,682.988281,91.625813,6.641813,167.178167,12.415278,53.888608,1.487814,32.051553,169.503385,0.000000,1.750433,21.226615,14.586944,83.589083,13.430520,0.631043,0.779511,4.083818,14.460000,55.000935,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:54 PM,683.321200,91.638035,6.630505,166.349788,12.415278,53.727019,1.477870,32.125399,169.582998,0.000000,1.745011,21.265449,14.541758,83.174894,13.413162,0.630154,0.774213,4.083958,14.460000,54.995209,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:54 PM,683.174408,91.788764,6.630058,165.930153,12.419450,53.750200,1.486633,32.082322,169.443441,0.000000,1.754358,21.243875,14.619652,82.965076,13.329265,0.631366,0.771693,4.084096,14.460000,54.988540,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:54 PM,682.872572,91.678772,6.630174,166.880817,12.398587,53.910585,1.480797,32.033091,169.709266,0.000000,1.749621,21.230930,14.580173,83.440408,13.269646,0.630235,0.762776,4.084233,14.460000,54.984640,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:55 PM,682.233006,91.552485,6.633024,166.519004,12.411105,53.445170,1.480261,32.051553,169.599766,0.000000,1.748927,21.256819,14.574393,83.259502,13.169152,0.630639,0.751274,4.084303,14.460000,54.981408,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:55 PM,681.832440,91.593223,6.634957,166.413784,12.431968,53.298039,1.476412,32.033091,169.921908,0.000000,1.747019,21.243875,14.558494,83.206892,13.282162,0.631608,0.760644,4.084373,14.460000,54.978310,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:55 PM,681.772367,91.866166,6.635167,166.420513,12.448659,53.266797,1.475740,32.076168,169.917512,0.000000,1.746642,21.235245,14.555346,83.210256,13.282877,0.631123,0.760902,4.084445,14.460000,54.973044,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:18:56 PM,680.972618,91.723584,6.653802,165.780994,12.431968,52.562085,1.500662,32.014630,169.550302,0.000000,1.747158,21.252504,14.559653,82.890497,13.260456,0.632093,0.757994,4.084580,14.460000,54.970325,52.580000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000,0.000000,0.000000,52.580000,0.000000,0.000000,0.000000,0.000000,30.000000,52.580000,2.700000,14.460000,2.169000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
